104,18.5,THEFT,41.65502604,-87.60230888
255,11.5,THEFT,41.65505717,-87.54956016
148,8,THEFT,41.6550661,-87.60950622
291,2.5,THEFT,41.65509876,-87.60511838
305,4,THEFT,41.65527018,-87.61315956
206,13.23,THEFT,41.65530892,-87.61672327
332,18,THEFT,41.65536667,-87.59677219
169,22.75,THEFT,41.65541167,-87.60512584
58,21,THEFT,41.65547085,-87.61672514
318,21.5,THEFT,41.65548171,-87.60232569
362,22,THEFT,41.65561653,-87.61412542
167,18,THEFT,41.65561888,-87.61625877
242,10.75,THEFT,41.65561888,-87.61625877
191,14,THEFT,41.65563857,-87.59680568
220,22,THEFT,41.65578118,-87.59636128
274,14,THEFT,41.65579417,-87.59624769
251,11.66,THEFT,41.65580967,-87.59609748
252,11,THEFT,41.65580967,-87.59609748
79,7,THEFT,41.65581398,-87.60365392
44,21,THEFT,41.65581417,-87.60368319
299,21,THEFT,41.6558487,-87.59576404
123,23.33,THEFT,41.65585644,-87.59568711
330,3,THEFT,41.65589581,-87.59498041
326,22.88,THEFT,41.65600049,-87.53747297
35,22.16,THEFT,41.65627648,-87.59699602
220,11.38,THEFT,41.6562947,-87.54232529
343,19,THEFT,41.65631488,-87.60952151
52,14.5,THEFT,41.65633767,-87.61446503
216,23,THEFT,41.65635809,-87.54836974
61,20,THEFT,41.65641376,-87.60953504
218,17,THEFT,41.6564756,-87.54109719
345,6.48,THEFT,41.65648088,-87.53868196
128,22,THEFT,41.65649716,-87.6023325
78,9,THEFT,41.65654178,-87.54713797
331,23,THEFT,41.65656433,-87.60513115
224,5.33,THEFT,41.65660395,-87.61491583
133,15,THEFT,41.65661248,-87.53747275
60,16,THEFT,41.6566517,-87.55320019
304,17.5,THEFT,41.65667869,-87.54109836
345,23,THEFT,41.65670867,-87.53868282
349,8,THEFT,41.65671161,-87.61413885
134,12.91,THEFT,41.65673449,-87.60513289
194,8,THEFT,41.65673888,-87.60756266
207,9.88,THEFT,41.65673888,-87.60756266
60,18,THEFT,41.65677764,-87.5447126
169,10,THEFT,41.6567963,-87.60233278
269,3,THEFT,41.65683002,-87.61728093
304,5.5,THEFT,41.65683206,-87.59933169
201,3,THEFT,41.65685141,-87.60756506
67,15.75,THEFT,41.65686072,-87.60513147
118,2.58,THEFT,41.65686547,-87.54351492
113,23.65,THEFT,41.65697248,-87.59768703
285,16.5,THEFT,41.65701061,-87.59935893
113,11,THEFT,41.65720129,-87.60171708
147,20,THEFT,41.65721248,-87.60304531
238,11,THEFT,41.657281,-87.60432899
91,20.38,THEFT,41.65728407,-87.60438018
323,8.5,THEFT,41.65732147,-87.60638511
25,23,THEFT,41.65732212,-87.60648757
273,5.83,THEFT,41.6573233,-87.60667418
133,22,THEFT,41.65754143,-87.61342701
120,23,THEFT,41.65767585,-87.60514058
212,12,THEFT,41.65768028,-87.5976497
173,22,THEFT,41.657824,-87.60340435
221,11,THEFT,41.65784468,-87.59760758
366,14,THEFT,41.65785741,-87.60477625
340,15.66,THEFT,41.65789535,-87.60340354
209,22.5,THEFT,41.65790134,-87.60477942
181,9,THEFT,41.65790583,-87.59987573
173,12,THEFT,41.65790627,-87.59994525
27,0,THEFT,41.65791006,-87.60096985
252,13,THEFT,41.6579187,-87.59759575
213,3,THEFT,41.65793791,-87.59759554
105,20,THEFT,41.65796672,-87.60340639
358,11.93,THEFT,41.65803116,-87.59758716
340,14,THEFT,41.65809719,-87.60062008
266,20.25,THEFT,41.65812441,-87.59757878
134,11,THEFT,41.65814362,-87.59757856
243,17.66,THEFT,41.65814578,-87.63577585
209,0,THEFT,41.6581483,-87.63573923
178,18.5,THEFT,41.65818294,-87.61332106
358,16,THEFT,41.65818576,-87.55319631
70,2,THEFT,41.65819932,-87.54713245
269,16,THEFT,41.65824289,-87.61588567
246,19,THEFT,41.65824851,-87.54589861
14,9.75,THEFT,41.65825469,-87.61513901
33,16.05,THEFT,41.65826809,-87.55684379
227,14,THEFT,41.65826809,-87.55684379
77,9.5,THEFT,41.65833804,-87.60526852
206,8.46,THEFT,41.65833804,-87.60526852
344,18.5,THEFT,41.65836415,-87.64651768
117,18,THEFT,41.6584311,-87.63938833
194,7,THEFT,41.65844059,-87.63959682
202,17.48,THEFT,41.65852334,-87.5544145
176,3,THEFT,41.65861957,-87.60552152
282,11,THEFT,41.65872461,-87.59916748
214,16,THEFT,41.65907916,-87.64492918
312,2.5,THEFT,41.65911587,-87.61417431
280,13.5,THEFT,41.65911661,-87.64614373
60,22,THEFT,41.65918946,-87.55511275
49,12,THEFT,41.65919033,-87.55767805
60,18,THEFT,41.65919041,-87.55728283
212,20,THEFT,41.65921295,-87.6388859
52,1.25,THEFT,41.66005937,-87.63409742
216,14,THEFT,41.66007388,-87.64011724
215,10,THEFT,41.66008681,-87.63409713
54,17.26,THEFT,41.66029518,-87.64497478
345,3.5,THEFT,41.66032634,-87.55319609
124,7,THEFT,41.66038027,-87.64497753
242,20,THEFT,41.66038027,-87.64497753
217,1,THEFT,41.66047178,-87.55198302
347,3,THEFT,41.66047178,-87.55198302
188,15,THEFT,41.6605038,-87.64498354
349,5.43,THEFT,41.66058316,-87.55911419
354,10,THEFT,41.660589,-87.63364156
345,18.5,THEFT,41.66080951,-87.64014229
354,8.16,THEFT,41.66111044,-87.64135039
10,0.18,THEFT,41.66114062,-87.64135007
51,5.75,THEFT,41.66118519,-87.64465789
295,20,THEFT,41.66189651,-87.64018186
186,13.5,THEFT,41.66209492,-87.64625846
328,0.25,THEFT,41.6621035,-87.63538547
15,7,THEFT,41.66216629,-87.64626136
221,7,THEFT,41.66218424,-87.55198061
220,19.5,THEFT,41.66222543,-87.55684382
220,2,THEFT,41.66228031,-87.55684316
6,17.25,THEFT,41.66228307,-87.55319809
25,7,THEFT,41.66233589,-87.63659798
231,16,THEFT,41.66233589,-87.63659798
241,15,THEFT,41.66238735,-87.55562686
223,13.5,THEFT,41.66242896,-87.64383951
264,13.11,THEFT,41.66242896,-87.64383951
4,12.16,THEFT,41.66256373,-87.6366065
53,13,THEFT,41.66256373,-87.6366065
359,12,THEFT,41.66260915,-87.64140022
230,7.5,THEFT,41.66262566,-87.64506341
123,14.25,THEFT,41.66294403,-87.64141128
137,15.5,THEFT,41.66320751,-87.62697811
144,9,THEFT,41.66327144,-87.63429324
281,6,THEFT,41.66328734,-87.63329761
74,22,THEFT,41.66330171,-87.63250329
333,18.16,THEFT,41.66338502,-87.62728359
195,8.16,THEFT,41.66372611,-87.59167769
226,1,THEFT,41.66375954,-87.55441361
203,6,THEFT,41.66381434,-87.55805441
226,15.33,THEFT,41.66396529,-87.55805626
226,3,THEFT,41.66405859,-87.55805514
216,20.5,THEFT,41.66415183,-87.54954869
63,18,THEFT,41.66424584,-87.63567342
192,15,THEFT,41.66425024,-87.63549404
205,4.25,THEFT,41.66427822,-87.63377729
41,23.83,THEFT,41.66428054,-87.63370773
6,8,THEFT,41.66429451,-87.64145537
18,12.25,THEFT,41.66429451,-87.64145537
30,15.4,THEFT,41.66429451,-87.64145537
106,11.41,THEFT,41.66429451,-87.64145537
240,9.58,THEFT,41.66429451,-87.64145537
252,18.21,THEFT,41.66429451,-87.64145537
258,20,THEFT,41.66429451,-87.64145537
332,12.65,THEFT,41.66429451,-87.64145537
322,10,THEFT,41.66451424,-87.63784811
238,9.75,THEFT,41.66453431,-87.62942301
332,23,THEFT,41.66453707,-87.64026334
325,9.65,THEFT,41.66461018,-87.64146663
137,7,THEFT,41.66467308,-87.55639353
348,0,THEFT,41.66494564,-87.62002373
254,22.5,THEFT,41.6650493,-87.55683551
225,22,THEFT,41.66505204,-87.55683548
165,6.75,THEFT,41.66505223,-87.62572459
218,18,THEFT,41.66528264,-87.55562862
48,21.75,THEFT,41.66542558,-87.62129939
222,22.25,THEFT,41.66542719,-87.62111637
212,19.5,THEFT,41.66542746,-87.62116029
293,19,THEFT,41.66542827,-87.62129204
306,0,THEFT,41.66578811,-87.61736834
177,9,THEFT,41.66581486,-87.55885388
239,17,THEFT,41.66586756,-87.62220949
166,18.13,THEFT,41.66591501,-87.64031078
157,11.5,THEFT,41.66608924,-87.63373573
270,2.5,THEFT,41.66609064,-87.63351612
267,22.5,THEFT,41.66609114,-87.63359663
138,19,THEFT,41.66609806,-87.63068328
272,8.5,THEFT,41.66620775,-87.62708806
174,16,THEFT,41.66621145,-87.64031858
217,23,THEFT,41.66626275,-87.63068881
299,15.5,THEFT,41.66631766,-87.63069187
163,7,THEFT,41.66634525,-87.62179432
33,2,THEFT,41.66634829,-87.62139902
133,8,THEFT,41.66635235,-87.62072555
124,3.5,THEFT,41.6663531,-87.62084632
108,19,THEFT,41.66637889,-87.6403241
55,14,THEFT,41.66639177,-87.63069472
94,23.5,THEFT,41.66641089,-87.62709682
365,15,THEFT,41.66641829,-87.63189123
67,17.75,THEFT,41.66646133,-87.63309854
143,18.5,THEFT,41.66654917,-87.63310124
334,12,THEFT,41.66657306,-87.62224198
153,0.01,THEFT,41.66666406,-87.55254131
319,5,THEFT,41.66710151,-87.62116014
26,17,THEFT,41.66776424,-87.63796319
34,16,THEFT,41.66776424,-87.63796319
362,19,THEFT,41.66781096,-87.63435393
158,12,THEFT,41.66788488,-87.62714293
62,21,THEFT,41.66788507,-87.63435679
261,17,THEFT,41.66797833,-87.63074701
32,7,THEFT,41.66801677,-87.63075025
153,13.5,THEFT,41.66806914,-87.6223097
155,16.5,THEFT,41.66806914,-87.6223097
35,14,THEFT,41.66824834,-87.63317067
183,16,THEFT,41.66830223,-87.63797936
312,17.25,THEFT,41.66835739,-87.62232483
149,18,THEFT,41.66889252,-87.62543365
264,8.08,THEFT,41.66890033,-87.62447463
185,20,THEFT,41.66956944,-87.63922846
187,11,THEFT,41.66969214,-87.63682977
250,15,THEFT,41.66975591,-87.62481295
271,15,THEFT,41.66977984,-87.64044135
127,14.61,THEFT,41.66990444,-87.63563428
168,10,THEFT,41.66995923,-87.62842326
266,17.5,THEFT,41.66997825,-87.62482149
348,9.5,THEFT,41.66998569,-87.64044647
229,12,THEFT,41.67000216,-87.64044629
217,20,THEFT,41.67003316,-87.62482455
173,21.75,THEFT,41.67005256,-87.6284259
157,11,THEFT,41.6700835,-87.6416496
356,12,THEFT,41.6700835,-87.6416496
116,18.5,THEFT,41.67023184,-87.62723074
216,2,THEFT,41.67053551,-87.64197051
200,9,THEFT,41.67059363,-87.63614658
156,14.35,THEFT,41.67063369,-87.63235423
215,20.5,THEFT,41.67063369,-87.63235423
329,19,THEFT,41.67077848,-87.61931881
9,10.5,THEFT,41.67078024,-87.61916141
271,10.68,THEFT,41.67079592,-87.61815103
258,14,THEFT,41.67081417,-87.5979943
83,9,THEFT,41.6713121,-87.65022327
132,21.75,THEFT,41.67134956,-87.62246027
216,15.25,THEFT,41.67140105,-87.64169406
263,20,THEFT,41.67140745,-87.65753169
194,14.5,THEFT,41.6714251,-87.63568375
316,23,THEFT,41.67151635,-87.64535669
31,14,THEFT,41.67151843,-87.6356864
336,0,THEFT,41.67154958,-87.63448918
203,14,THEFT,41.67160928,-87.65266881
180,18,THEFT,41.67161167,-87.62847844
261,19,THEFT,41.67166457,-87.64536243
343,1.41,THEFT,41.67166457,-87.64536243
175,9,THEFT,41.67168012,-87.6429209
364,6,THEFT,41.67168302,-87.63930092
164,18,THEFT,41.67169155,-87.6191916
186,6.25,THEFT,41.67170053,-87.6344912
249,17.5,THEFT,41.67174546,-87.57533062
280,1,THEFT,41.6717599,-87.62848414
204,11,THEFT,41.67177793,-87.64779894
42,14.28,THEFT,41.6718002,-87.62968791
236,11.75,THEFT,41.6718136,-87.64779856
82,20.25,THEFT,41.67184119,-87.62608214
190,14,THEFT,41.67186968,-87.6284866
29,22.5,THEFT,41.67190821,-87.63570049
235,14,THEFT,41.67190821,-87.63570049
22,9,THEFT,41.67194654,-87.62848942
101,12.01,THEFT,41.67199378,-87.62367936
318,14.75,THEFT,41.67200155,-87.63209781
213,20,THEFT,41.67201615,-87.63089344
92,13,THEFT,41.67202527,-87.62969278
221,0,THEFT,41.6722665,-87.61764794
47,8,THEFT,41.67249864,-87.62812103
123,9,THEFT,41.67261244,-87.61855551
117,9,THEFT,41.67311645,-87.65880956
253,3,THEFT,41.67313566,-87.65880935
142,20,THEFT,41.6731911,-87.66124654
97,20,THEFT,41.67332311,-87.65150874
200,14,THEFT,41.67336661,-87.63093366
79,17,THEFT,41.67344601,-87.64176367
75,10.5,THEFT,41.6734801,-87.62172307
196,15,THEFT,41.67349815,-87.64176312
355,11.5,THEFT,41.67349815,-87.64176312
97,16.06,THEFT,41.67352404,-87.63334776
20,18.5,THEFT,41.67353485,-87.6405658
273,11.5,THEFT,41.67354828,-87.61679552
230,4.5,THEFT,41.67355412,-87.61641112
285,18,THEFT,41.67355412,-87.61641112
314,17.1,THEFT,41.67355412,-87.61641112
221,14,THEFT,41.67371525,-87.6345536
127,19,THEFT,41.67372342,-87.6381626
81,22,THEFT,41.67375095,-87.63455687
91,8,THEFT,41.67377988,-87.6249372
98,20.5,THEFT,41.67408081,-87.61769738
101,17,THEFT,41.67444675,-87.61564718
217,23,THEFT,41.67493982,-87.62256718
279,16,THEFT,41.67506861,-87.6613112
175,11.5,THEFT,41.67509775,-87.63580149
315,13,THEFT,41.67509919,-87.61773369
103,9,THEFT,41.67511421,-87.63580131
318,12,THEFT,41.6751288,-87.6382097
189,23,THEFT,41.67514659,-87.66009879
268,14.41,THEFT,41.67514801,-87.63820949
146,22,THEFT,41.67515265,-87.63580455
11,11,THEFT,41.6751618,-87.63460018
38,13,THEFT,41.67516565,-87.64067642
144,21.83,THEFT,41.67516565,-87.64067642
164,9,THEFT,41.67516565,-87.64067642
108,3.5,THEFT,41.67525644,-87.60087573
339,1,THEFT,41.67525644,-87.60087573
43,23.66,THEFT,41.67529469,-87.60170987
76,21,THEFT,41.67530542,-87.63701084
32,2,THEFT,41.67535302,-87.63580971
362,14.65,THEFT,41.67535378,-87.62739439
163,6.16,THEFT,41.67552389,-87.64183294
212,14,THEFT,41.67552389,-87.64183294
157,20.38,THEFT,41.67560915,-87.63100079
40,14.16,THEFT,41.67563287,-87.62859928
288,5,THEFT,41.67565217,-87.63220461
53,7,THEFT,41.67567384,-87.62499696
7,10.21,THEFT,41.6757195,-87.61774878
162,16.33,THEFT,41.67572795,-87.66049172
155,7.08,THEFT,41.67577466,-87.62044226
163,8.5,THEFT,41.67578264,-87.61775174
343,9,THEFT,41.67621137,-87.62182842
35,14.83,THEFT,41.6762495,-87.61912657
174,16,THEFT,41.67632682,-87.60304523
194,8,THEFT,41.67669377,-87.62261743
200,0.5,THEFT,41.67673536,-87.62047192
134,14.63,THEFT,41.6768387,-87.64187743
301,10,THEFT,41.6768387,-87.64187743
25,11,THEFT,41.67687808,-87.62047401
153,18.5,THEFT,41.67693774,-87.63465784
261,15.5,THEFT,41.67695867,-87.63947119
293,21,THEFT,41.67715538,-87.62984555
81,13,THEFT,41.67716043,-87.61953746
190,19.5,THEFT,41.67719651,-87.64068393
102,8.75,THEFT,41.67725176,-87.61657508
182,15,THEFT,41.6772669,-87.64189115
357,9.16,THEFT,41.67728338,-87.68133692
357,9.5,THEFT,41.67728338,-87.68133692
42,3.5,THEFT,41.67733476,-87.63225589
153,12,THEFT,41.67736022,-87.64189382
251,8,THEFT,41.67736022,-87.64189382
36,17.83,THEFT,41.67746412,-87.6654959
332,19.25,THEFT,41.67746412,-87.6654959
123,16.5,THEFT,41.67748636,-87.66413029
252,17.5,THEFT,41.67748636,-87.66413029
361,20.25,THEFT,41.67748651,-87.66415591
52,21,THEFT,41.67749962,-87.65655282
147,19.5,THEFT,41.67749962,-87.65655282
276,2,THEFT,41.67749962,-87.65655282
288,20.5,THEFT,41.67749962,-87.65655282
360,22,THEFT,41.67749962,-87.65655282
284,19,THEFT,41.67751667,-87.62745128
306,12,THEFT,41.67753368,-87.62264114
132,11,THEFT,41.67760552,-87.65682625
81,10,THEFT,41.67763824,-87.65446485
180,10.5,THEFT,41.67765488,-87.62049838
15,18.5,THEFT,41.67766176,-87.65287226
25,16,THEFT,41.67766176,-87.65287226
46,5.5,THEFT,41.67766176,-87.65287226
46,8.75,THEFT,41.67766176,-87.65287226
75,16.5,THEFT,41.67766176,-87.65287226
146,18.5,THEFT,41.67766176,-87.65287226
182,18.75,THEFT,41.67766176,-87.65287226
185,12,THEFT,41.67766176,-87.65287226
195,15,THEFT,41.67766176,-87.65287226
205,16,THEFT,41.67766176,-87.65287226
213,15.25,THEFT,41.67766176,-87.65287226
213,15.25,THEFT,41.67766176,-87.65287226
213,15.25,THEFT,41.67766176,-87.65287226
213,15.25,THEFT,41.67766176,-87.65287226
213,17,THEFT,41.67766176,-87.65287226
220,14.66,THEFT,41.67766176,-87.65287226
234,11.5,THEFT,41.67766176,-87.65287226
237,20,THEFT,41.67766176,-87.65287226
239,16,THEFT,41.67766176,-87.65287226
298,13.5,THEFT,41.67766176,-87.65287226
328,13.1,THEFT,41.67766176,-87.65287226
361,15,THEFT,41.67766176,-87.65287226
168,1.5,THEFT,41.67777496,-87.64469337
231,12.5,THEFT,41.67779801,-87.64304587
28,8.66,THEFT,41.67779976,-87.64288112
51,19.25,THEFT,41.67779976,-87.64288112
20,10.5,THEFT,41.67781001,-87.64230265
83,14.33,THEFT,41.67781001,-87.64230265
126,19,THEFT,41.67781001,-87.64230265
190,15.83,THEFT,41.67781001,-87.64230265
203,12.25,THEFT,41.67781001,-87.64230265
269,12.33,THEFT,41.67781001,-87.64230265
273,14.73,THEFT,41.67781001,-87.64230265
357,19.25,THEFT,41.67781001,-87.64230265
35,11.96,THEFT,41.67783055,-87.62050376
108,1,THEFT,41.67784878,-87.63871854
77,12,THEFT,41.67787516,-87.63627665
274,11,THEFT,41.67787516,-87.63627665
44,15,THEFT,41.67790207,-87.63392994
58,19.5,THEFT,41.67790229,-87.63396654
29,9.5,THEFT,41.67791659,-87.63271081
290,20,THEFT,41.67791849,-87.63257169
102,19.41,THEFT,41.67792783,-87.63140387
311,23,THEFT,41.67792846,-87.63150635
69,5,THEFT,41.67793872,-87.63049226
242,17.08,THEFT,41.67795468,-87.62906447
331,17,THEFT,41.67801888,-87.62344113
316,10.33,THEFT,41.67803888,-87.62179365
7,11,THEFT,41.67807221,-87.61964452
94,20.51,THEFT,41.67807221,-87.61964452
304,11,THEFT,41.67814156,-87.61491794
183,8.83,THEFT,41.67814357,-87.61480078
260,20,THEFT,41.67820481,-87.6807346
34,20,THEFT,41.67823774,-87.68073427
177,7.85,THEFT,41.67823774,-87.68073427
231,22.25,THEFT,41.67823774,-87.68073427
218,14.66,THEFT,41.67825224,-87.67509681
123,12.83,THEFT,41.67832283,-87.68073707
361,12.41,THEFT,41.67832283,-87.68073707
26,19,THEFT,41.67842713,-87.68073968
276,16.75,THEFT,41.67842713,-87.68073968
349,2.91,THEFT,41.67842713,-87.68073968
333,9.5,THEFT,41.67851222,-87.68074248
9,16.25,THEFT,41.67851969,-87.66249794
10,16.51,THEFT,41.67851969,-87.66249794
20,15.35,THEFT,41.67851969,-87.66249794
42,16.33,THEFT,41.67851969,-87.66249794
57,15.15,THEFT,41.67851969,-87.66249794
74,19.5,THEFT,41.67851969,-87.66249794
75,21.25,THEFT,41.67851969,-87.66249794
76,15.93,THEFT,41.67851969,-87.66249794
82,15.16,THEFT,41.67851969,-87.66249794
93,20.33,THEFT,41.67851969,-87.66249794
113,10.05,THEFT,41.67851969,-87.66249794
115,14.03,THEFT,41.67851969,-87.66249794
120,11,THEFT,41.67851969,-87.66249794
128,15.65,THEFT,41.67851969,-87.66249794
